Consumption;Possible Charging power;State-of-charge MAX;Charging energy MAX;Home demand MAX;Work demand MAX;State-of-charge MIN;Charging energy MIN;Home demand MIN;Work demand MIN;States
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;1.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;1.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;1.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;1.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;1.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;1.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;1.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;1.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;1.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;1.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;1.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;1.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;1.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;1.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;1.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;1.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;1.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;1.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;1.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;1.00
0.00;3.70;55.80;0.00;0.00;0.00;6.72;0.52;0.00;0.55;1.00
0.00;3.70;55.80;0.00;0.00;0.00;7.31;0.59;0.00;0.62;1.00
0.00;3.70;55.80;0.00;0.00;0.00;7.90;0.59;0.00;0.62;1.00
0.00;3.70;55.80;0.00;0.00;0.00;8.48;0.59;0.00;0.62;1.00
0.00;3.70;55.80;0.00;0.00;0.00;9.07;0.59;0.00;0.62;1.00
0.00;3.70;55.80;0.00;0.00;0.00;9.65;0.59;0.00;0.62;1.00
0.00;3.70;55.80;0.00;0.00;0.00;10.24;0.59;0.00;0.62;1.00
0.00;3.70;55.80;0.00;0.00;0.00;10.82;0.59;0.00;0.62;1.00
0.00;3.70;55.80;0.00;0.00;0.00;11.41;0.59;0.00;0.62;1.00
0.00;3.70;55.80;0.00;0.00;0.00;12.00;0.59;0.00;0.62;1.00
0.00;3.70;55.80;0.00;0.00;0.00;12.58;0.59;0.00;0.62;1.00
0.64;0.00;55.13;0.00;0.00;0.00;11.91;0.00;0.00;0.00;14.00
0.90;0.00;54.18;0.00;0.00;0.00;10.95;0.00;0.00;0.00;14.00
0.90;0.00;53.23;0.00;0.00;0.00;10.00;0.00;0.00;0.00;14.00
0.90;0.00;52.28;0.00;0.00;0.00;9.05;0.00;0.00;0.00;14.00
0.90;0.00;51.33;0.00;0.00;0.00;8.10;0.00;0.00;0.00;14.00
0.90;0.00;50.38;0.00;0.00;0.00;7.15;0.00;0.00;0.00;14.00
0.90;0.00;49.43;0.00;0.00;0.00;6.20;0.00;0.00;0.00;14.00
0.00;3.70;50.02;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;50.61;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;51.19;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;51.78;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;52.36;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;52.95;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;53.53;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;54.12;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;54.71;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.29;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.51;0.53;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.58;0.38;0.40;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;7.16;0.59;0.62;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;7.75;0.59;0.62;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;8.34;0.59;0.62;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;8.92;0.59;0.62;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;9.51;0.59;0.62;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;10.09;0.59;0.62;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;10.68;0.59;0.62;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;11.27;0.59;0.62;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;11.85;0.59;0.62;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;12.44;0.59;0.62;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;13.02;0.59;0.62;0.00;8.00
0.82;0.00;54.93;0.00;0.00;0.00;12.16;0.00;0.00;0.00;14.00
1.13;0.00;53.75;0.00;0.00;0.00;10.96;0.00;0.00;0.00;14.00
1.13;0.00;52.56;0.00;0.00;0.00;9.77;0.00;0.00;0.00;14.00
1.13;0.00;51.37;0.00;0.00;0.00;8.58;0.00;0.00;0.00;14.00
1.13;0.00;50.18;0.00;0.00;0.00;7.39;0.00;0.00;0.00;14.00
1.13;0.00;48.99;0.00;0.00;0.00;6.20;0.00;0.00;0.00;14.00
0.00;3.70;49.58;0.59;0.00;0.62;6.20;0.00;0.00;0.00;1.00
0.00;3.70;50.17;0.59;0.00;0.62;6.20;0.00;0.00;0.00;1.00
0.00;3.70;50.75;0.59;0.00;0.62;6.20;0.00;0.00;0.00;1.00
0.00;3.70;51.34;0.59;0.00;0.62;6.20;0.00;0.00;0.00;1.00
0.00;3.70;51.92;0.59;0.00;0.62;6.20;0.00;0.00;0.00;1.00
0.00;3.70;52.51;0.59;0.00;0.62;6.20;0.00;0.00;0.00;1.00
0.00;3.70;53.09;0.59;0.00;0.62;6.20;0.00;0.00;0.00;1.00
0.00;3.70;53.68;0.59;0.00;0.62;6.20;0.00;0.00;0.00;1.00
0.00;3.70;54.27;0.59;0.00;0.62;6.20;0.00;0.00;0.00;1.00
0.00;3.70;54.85;0.59;0.00;0.62;6.20;0.00;0.00;0.00;1.00
0.00;3.70;55.44;0.59;0.00;0.62;6.20;0.00;0.00;0.00;1.00
0.00;3.70;55.80;0.36;0.00;0.38;6.20;0.00;0.00;0.00;1.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;1.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;1.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;1.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;1.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;1.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;1.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;1.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;1.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;1.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;1.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;1.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;1.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;1.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;1.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;1.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;1.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;1.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;1.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;1.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;1.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;1.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;1.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;1.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;1.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;1.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;1.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;1.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;1.00
0.00;3.70;55.80;0.00;0.00;0.00;6.64;0.44;0.00;0.47;1.00
0.00;3.70;55.80;0.00;0.00;0.00;7.23;0.59;0.00;0.62;1.00
0.00;3.70;55.80;0.00;0.00;0.00;7.81;0.59;0.00;0.62;1.00
0.00;3.70;55.80;0.00;0.00;0.00;8.40;0.59;0.00;0.62;1.00
0.00;3.70;55.80;0.00;0.00;0.00;8.99;0.59;0.00;0.62;1.00
0.00;3.70;55.80;0.00;0.00;0.00;9.57;0.59;0.00;0.62;1.00
0.00;3.70;55.80;0.00;0.00;0.00;10.16;0.59;0.00;0.62;1.00
0.00;3.70;55.80;0.00;0.00;0.00;10.74;0.59;0.00;0.62;1.00
0.00;3.70;55.80;0.00;0.00;0.00;11.33;0.59;0.00;0.62;1.00
0.00;3.70;55.80;0.00;0.00;0.00;11.92;0.59;0.00;0.62;1.00
0.00;3.70;55.80;0.00;0.00;0.00;12.50;0.59;0.00;0.62;1.00
0.86;0.00;54.90;0.00;0.00;0.00;11.60;0.00;0.00;0.00;14.00
0.86;0.00;54.00;0.00;0.00;0.00;10.70;0.00;0.00;0.00;14.00
0.86;0.00;53.11;0.00;0.00;0.00;9.80;0.00;0.00;0.00;14.00
0.86;0.00;52.21;0.00;0.00;0.00;8.90;0.00;0.00;0.00;14.00
0.86;0.00;51.31;0.00;0.00;0.00;8.00;0.00;0.00;0.00;14.00
0.86;0.00;50.41;0.00;0.00;0.00;7.10;0.00;0.00;0.00;14.00
0.86;0.00;49.51;0.00;0.00;0.00;6.20;0.00;0.00;0.00;14.00
0.00;3.70;50.10;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;50.69;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;51.27;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;51.86;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;52.44;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;53.03;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;53.62;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;54.20;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;54.79;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.37;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.43;0.45;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
