Consumption;Possible Charging power;State-of-charge MAX;Charging energy MAX;Home demand MAX;Work demand MAX;State-of-charge MIN;Charging energy MIN;Home demand MIN;Work demand MIN;States
0.00;0.00;36.90;0.00;0.00;0.00;8.03;0.00;0.00;0.00;0.00
0.00;0.00;36.90;0.00;0.00;0.00;8.03;0.00;0.00;0.00;0.00
0.00;0.00;36.90;0.00;0.00;0.00;8.03;0.00;0.00;0.00;0.00
0.00;0.00;36.90;0.00;0.00;0.00;8.03;0.00;0.00;0.00;0.00
0.00;0.00;36.90;0.00;0.00;0.00;8.03;0.00;0.00;0.00;0.00
0.00;0.00;36.90;0.00;0.00;0.00;8.03;0.00;0.00;0.00;0.00
0.00;0.00;36.90;0.00;0.00;0.00;8.03;0.00;0.00;0.00;0.00
1.86;0.00;34.94;0.00;0.00;0.00;6.06;0.00;0.00;0.00;14.00
1.86;0.00;32.98;0.00;0.00;0.00;4.10;0.00;0.00;0.00;14.00
0.00;5.00;33.78;0.79;0.00;0.83;4.10;0.00;0.00;0.00;1.00
0.00;5.00;34.57;0.79;0.00;0.83;4.10;0.00;0.00;0.00;1.00
0.00;5.00;35.36;0.79;0.00;0.83;4.10;0.00;0.00;0.00;1.00
0.00;5.00;36.15;0.79;0.00;0.83;4.10;0.00;0.00;0.00;1.00
0.00;5.00;36.90;0.75;0.00;0.79;4.10;0.00;0.00;0.00;1.00
0.00;5.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;1.00
0.00;5.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;1.00
0.00;5.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;1.00
0.00;5.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;1.00
0.00;5.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;1.00
0.00;5.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;1.00
0.00;5.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;1.00
0.00;5.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;1.00
0.00;5.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;1.00
0.00;5.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;1.00
0.00;5.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;1.00
0.00;5.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;1.00
0.00;5.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;1.00
0.00;5.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;1.00
0.00;5.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;1.00
0.00;5.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;1.00
0.00;5.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;1.00
0.00;5.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;1.00
0.00;5.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;1.00
0.00;5.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;1.00
0.00;5.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;1.00
0.00;5.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;1.00
0.00;5.00;36.90;0.00;0.00;0.00;4.85;0.75;0.00;0.79;1.00
0.00;5.00;36.90;0.00;0.00;0.00;5.64;0.79;0.00;0.83;1.00
0.00;5.00;36.90;0.00;0.00;0.00;6.43;0.79;0.00;0.83;1.00
0.00;5.00;36.90;0.00;0.00;0.00;7.23;0.79;0.00;0.83;1.00
0.00;5.00;36.90;0.00;0.00;0.00;8.02;0.79;0.00;0.83;1.00
0.00;5.00;36.90;0.00;0.00;0.00;8.81;0.79;0.00;0.83;1.00
0.00;5.00;36.90;0.00;0.00;0.00;9.60;0.79;0.00;0.83;1.00
0.00;5.00;36.90;0.00;0.00;0.00;10.39;0.79;0.00;0.83;1.00
0.00;5.00;36.90;0.00;0.00;0.00;11.18;0.79;0.00;0.83;1.00
0.00;0.00;36.90;0.00;0.00;0.00;11.18;0.00;0.00;0.00;0.00
0.00;0.00;36.90;0.00;0.00;0.00;11.18;0.00;0.00;0.00;0.00
0.00;0.00;36.90;0.00;0.00;0.00;11.18;0.00;0.00;0.00;0.00
0.00;0.00;36.90;0.00;0.00;0.00;11.18;0.00;0.00;0.00;0.00
0.00;0.00;36.90;0.00;0.00;0.00;11.18;0.00;0.00;0.00;0.00
0.00;0.00;36.90;0.00;0.00;0.00;11.18;0.00;0.00;0.00;0.00
0.00;0.00;36.90;0.00;0.00;0.00;11.18;0.00;0.00;0.00;0.00
0.00;0.00;36.90;0.00;0.00;0.00;11.18;0.00;0.00;0.00;0.00
0.00;0.00;36.90;0.00;0.00;0.00;11.18;0.00;0.00;0.00;0.00
0.00;0.00;36.90;0.00;0.00;0.00;11.18;0.00;0.00;0.00;0.00
0.00;0.00;36.90;0.00;0.00;0.00;11.18;0.00;0.00;0.00;0.00
0.00;0.00;36.90;0.00;0.00;0.00;11.18;0.00;0.00;0.00;0.00
0.00;0.00;36.90;0.00;0.00;0.00;11.18;0.00;0.00;0.00;0.00
0.00;0.00;36.90;0.00;0.00;0.00;11.18;0.00;0.00;0.00;0.00
0.00;0.00;36.90;0.00;0.00;0.00;11.18;0.00;0.00;0.00;0.00
0.00;0.00;36.90;0.00;0.00;0.00;11.18;0.00;0.00;0.00;0.00
0.00;0.00;36.90;0.00;0.00;0.00;11.18;0.00;0.00;0.00;0.00
0.00;0.00;36.90;0.00;0.00;0.00;11.18;0.00;0.00;0.00;0.00
0.00;0.00;36.90;0.00;0.00;0.00;11.18;0.00;0.00;0.00;0.00
0.00;0.00;36.90;0.00;0.00;0.00;11.18;0.00;0.00;0.00;0.00
0.96;0.00;35.89;0.00;0.00;0.00;10.17;0.00;0.00;0.00;14.00
0.96;0.00;34.88;0.00;0.00;0.00;9.16;0.00;0.00;0.00;14.00
0.96;0.00;33.87;0.00;0.00;0.00;8.15;0.00;0.00;0.00;14.00
0.96;0.00;32.86;0.00;0.00;0.00;7.14;0.00;0.00;0.00;14.00
0.96;0.00;31.85;0.00;0.00;0.00;6.12;0.00;0.00;0.00;14.00
0.96;0.00;30.84;0.00;0.00;0.00;5.11;0.00;0.00;0.00;14.00
0.96;0.00;29.83;0.00;0.00;0.00;4.10;0.00;0.00;0.00;14.00
0.00;11.00;31.57;1.74;1.83;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;33.32;1.74;1.83;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;35.06;1.74;1.83;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;35.93;0.87;0.91;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.80;0.87;0.91;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.10;0.11;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;5.03;0.93;0.97;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;6.77;1.74;1.83;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;8.51;1.74;1.83;0.00;8.00
1.16;0.00;35.68;0.00;0.00;0.00;7.29;0.00;0.00;0.00;14.00
1.86;0.00;33.72;0.00;0.00;0.00;5.32;0.00;0.00;0.00;14.00
1.16;0.00;32.50;0.00;0.00;0.00;4.10;0.00;0.00;0.00;14.00
0.00;5.00;33.29;0.79;0.00;0.83;4.10;0.00;0.00;0.00;1.00
0.00;5.00;34.08;0.79;0.00;0.83;4.10;0.00;0.00;0.00;1.00
0.00;5.00;34.88;0.79;0.00;0.83;4.10;0.00;0.00;0.00;1.00
0.00;5.00;35.67;0.79;0.00;0.83;4.10;0.00;0.00;0.00;1.00
0.00;5.00;36.46;0.79;0.00;0.83;4.10;0.00;0.00;0.00;1.00
0.00;5.00;36.90;0.44;0.00;0.46;4.10;0.00;0.00;0.00;1.00
0.00;5.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;1.00
0.00;5.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;1.00
0.00;5.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;1.00
0.00;5.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;1.00
0.00;5.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;1.00
0.00;5.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;1.00
0.00;5.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;1.00
0.00;5.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;1.00
0.00;5.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;1.00
0.00;5.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;1.00
0.00;5.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;1.00
0.00;5.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;1.00
0.00;5.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;1.00
0.00;5.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;1.00
0.00;5.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;1.00
0.00;5.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;1.00
0.00;5.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;1.00
0.00;5.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;1.00
0.00;5.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;1.00
0.00;5.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;1.00
0.00;5.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;1.00
0.00;5.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;1.00
0.00;5.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;1.00
0.00;5.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;1.00
0.00;5.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;1.00
0.00;5.00;36.90;0.00;0.00;0.00;4.51;0.41;0.00;0.43;1.00
0.00;5.00;36.90;0.00;0.00;0.00;5.30;0.79;0.00;0.83;1.00
0.00;5.00;36.90;0.00;0.00;0.00;6.09;0.79;0.00;0.83;1.00
0.00;5.00;36.90;0.00;0.00;0.00;6.88;0.79;0.00;0.83;1.00
0.00;5.00;36.90;0.00;0.00;0.00;7.67;0.79;0.00;0.83;1.00
0.00;5.00;36.90;0.00;0.00;0.00;8.46;0.79;0.00;0.83;1.00
0.00;0.00;36.90;0.00;0.00;0.00;8.46;0.00;0.00;0.00;0.00
0.00;0.00;36.90;0.00;0.00;0.00;8.46;0.00;0.00;0.00;0.00
0.00;0.00;36.90;0.00;0.00;0.00;8.46;0.00;0.00;0.00;0.00
0.00;0.00;36.90;0.00;0.00;0.00;8.46;0.00;0.00;0.00;0.00
0.00;0.00;36.90;0.00;0.00;0.00;8.46;0.00;0.00;0.00;0.00
0.00;0.00;36.90;0.00;0.00;0.00;8.46;0.00;0.00;0.00;0.00
0.00;0.00;36.90;0.00;0.00;0.00;8.46;0.00;0.00;0.00;0.00
0.00;0.00;36.90;0.00;0.00;0.00;8.46;0.00;0.00;0.00;0.00
0.00;0.00;36.90;0.00;0.00;0.00;8.46;0.00;0.00;0.00;0.00
0.00;0.00;36.90;0.00;0.00;0.00;8.46;0.00;0.00;0.00;0.00
0.00;0.00;36.90;0.00;0.00;0.00;8.46;0.00;0.00;0.00;0.00
0.00;0.00;36.90;0.00;0.00;0.00;8.46;0.00;0.00;0.00;0.00
0.00;0.00;36.90;0.00;0.00;0.00;8.46;0.00;0.00;0.00;0.00
1.71;0.00;35.10;0.00;0.00;0.00;6.66;0.00;0.00;0.00;14.00
1.71;0.00;33.31;0.00;0.00;0.00;4.86;0.00;0.00;0.00;14.00
0.00;0.00;33.31;0.00;0.00;0.00;4.86;0.00;0.00;0.00;0.00
0.00;0.00;33.31;0.00;0.00;0.00;4.86;0.00;0.00;0.00;0.00
0.72;0.00;32.55;0.00;0.00;0.00;4.10;0.00;0.00;0.00;14.00
0.00;11.00;34.29;1.74;1.83;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.03;1.74;1.83;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.87;0.91;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;0.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;0.00
0.00;0.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;0.00
0.00;0.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;0.00
0.00;0.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;0.00
0.00;0.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;0.00
0.00;0.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;0.00
0.00;0.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;0.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
0.00;11.00;36.90;0.00;0.00;0.00;4.10;0.00;0.00;0.00;8.00
