Consumption;Possible Charging power;State-of-charge MAX;Charging energy MAX;Home demand MAX;Work demand MAX;State-of-charge MIN;Charging energy MIN;Home demand MIN;Work demand MIN;States
0.00;3.70;50.19;0.59;0.00;0.62;6.20;0.00;0.00;0.00;1.00
0.00;3.70;50.77;0.59;0.00;0.62;6.20;0.00;0.00;0.00;1.00
0.00;3.70;51.36;0.59;0.00;0.62;6.20;0.00;0.00;0.00;1.00
0.00;3.70;51.94;0.59;0.00;0.62;6.20;0.00;0.00;0.00;1.00
0.00;3.70;52.53;0.59;0.00;0.62;6.20;0.00;0.00;0.00;1.00
0.00;3.70;53.12;0.59;0.00;0.62;6.20;0.00;0.00;0.00;1.00
0.00;3.70;53.70;0.59;0.00;0.62;6.20;0.00;0.00;0.00;1.00
0.00;3.70;54.29;0.59;0.00;0.62;6.20;0.00;0.00;0.00;1.00
0.00;3.70;54.87;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.46;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.34;0.36;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;1.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;1.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;1.00
0.00;3.70;55.80;0.00;0.00;0.00;6.65;0.45;0.00;0.47;1.00
0.00;3.70;55.80;0.00;0.00;0.00;7.23;0.59;0.00;0.62;1.00
0.00;3.70;55.80;0.00;0.00;0.00;7.82;0.59;0.00;0.62;1.00
0.00;3.70;55.80;0.00;0.00;0.00;8.40;0.59;0.00;0.62;1.00
0.00;3.70;55.80;0.00;0.00;0.00;8.99;0.59;0.00;0.62;1.00
0.00;3.70;55.80;0.00;0.00;0.00;9.57;0.59;0.00;0.62;1.00
0.00;3.70;55.80;0.00;0.00;0.00;10.16;0.59;0.00;0.62;1.00
0.00;3.70;55.80;0.00;0.00;0.00;10.75;0.59;0.00;0.62;1.00
0.00;3.70;55.80;0.00;0.00;0.00;11.33;0.59;0.00;0.62;1.00
0.00;3.70;55.80;0.00;0.00;0.00;11.92;0.59;0.00;0.62;1.00
0.00;3.70;55.80;0.00;0.00;0.00;12.50;0.59;0.00;0.62;1.00
0.00;3.70;55.80;0.00;0.00;0.00;13.09;0.59;0.00;0.62;1.00
0.00;3.70;55.80;0.00;0.00;0.00;13.68;0.59;0.00;0.62;1.00
0.00;3.70;55.80;0.00;0.00;0.00;14.26;0.59;0.00;0.62;1.00
0.00;3.70;55.80;0.00;0.00;0.00;14.85;0.59;0.00;0.62;1.00
0.00;3.70;55.80;0.00;0.00;0.00;15.43;0.59;0.00;0.62;1.00
0.00;3.70;55.80;0.00;0.00;0.00;16.02;0.59;0.00;0.62;1.00
0.00;3.70;55.80;0.00;0.00;0.00;16.60;0.59;0.00;0.62;1.00
0.00;3.70;55.80;0.00;0.00;0.00;17.19;0.59;0.00;0.62;1.00
0.00;3.70;55.80;0.00;0.00;0.00;17.78;0.59;0.00;0.62;1.00
0.00;3.70;55.80;0.00;0.00;0.00;18.36;0.59;0.00;0.62;1.00
0.00;3.70;55.80;0.00;0.00;0.00;18.95;0.59;0.00;0.62;1.00
0.00;3.70;55.80;0.00;0.00;0.00;19.53;0.59;0.00;0.62;1.00
0.00;3.70;55.80;0.00;0.00;0.00;20.12;0.59;0.00;0.62;1.00
0.00;3.70;55.80;0.00;0.00;0.00;20.71;0.59;0.00;0.62;1.00
1.03;0.00;54.72;0.00;0.00;0.00;19.62;0.00;0.00;0.00;14.00
1.07;0.00;53.60;0.00;0.00;0.00;18.50;0.00;0.00;0.00;14.00
1.07;0.00;52.47;0.00;0.00;0.00;17.37;0.00;0.00;0.00;14.00
1.07;0.00;51.34;0.00;0.00;0.00;16.24;0.00;0.00;0.00;14.00
1.07;0.00;50.22;0.00;0.00;0.00;15.11;0.00;0.00;0.00;14.00
1.07;0.00;49.09;0.00;0.00;0.00;13.98;0.00;0.00;0.00;14.00
1.07;0.00;47.97;0.00;0.00;0.00;12.85;0.00;0.00;0.00;14.00
1.07;0.00;46.84;0.00;0.00;0.00;11.72;0.00;0.00;0.00;14.00
1.07;0.00;45.71;0.00;0.00;0.00;10.59;0.00;0.00;0.00;14.00
1.07;0.00;44.59;0.00;0.00;0.00;9.47;0.00;0.00;0.00;14.00
1.07;0.00;43.46;0.00;0.00;0.00;8.34;0.00;0.00;0.00;14.00
1.07;0.00;42.34;0.00;0.00;0.00;7.21;0.00;0.00;0.00;14.00
0.96;0.00;41.33;0.00;0.00;0.00;6.20;0.00;0.00;0.00;14.00
0.00;3.70;41.92;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;42.50;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;43.09;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;43.67;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;44.26;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;44.85;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;45.43;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;46.02;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;46.60;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;47.19;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;47.78;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;48.36;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;48.95;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;49.53;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;50.12;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;50.70;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;51.29;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;51.88;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;52.46;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;53.05;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;53.63;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;54.22;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;54.81;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.39;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.41;0.43;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.32;0.12;0.13;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.91;0.59;0.62;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;7.50;0.59;0.62;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;8.08;0.59;0.62;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;8.67;0.59;0.62;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;9.25;0.59;0.62;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;9.84;0.59;0.62;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;10.42;0.59;0.62;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;11.01;0.59;0.62;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;11.60;0.59;0.62;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;12.18;0.59;0.62;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;12.77;0.59;0.62;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;13.35;0.59;0.62;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;13.94;0.59;0.62;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;14.53;0.59;0.62;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;15.11;0.59;0.62;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;15.70;0.59;0.62;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;16.28;0.59;0.62;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;16.87;0.59;0.62;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;17.45;0.59;0.62;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;18.04;0.59;0.62;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;18.63;0.59;0.62;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;19.21;0.59;0.62;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;19.80;0.59;0.62;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;20.38;0.59;0.62;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;20.97;0.59;0.62;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;21.56;0.59;0.62;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;22.14;0.59;0.62;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;22.73;0.59;0.62;0.00;8.00
0.41;0.00;55.37;0.00;0.00;0.00;22.29;0.00;0.00;0.00;14.00
2.32;0.00;52.93;0.00;0.00;0.00;19.85;0.00;0.00;0.00;14.00
2.32;0.00;50.49;0.00;0.00;0.00;17.41;0.00;0.00;0.00;14.00
2.32;0.00;48.06;0.00;0.00;0.00;14.96;0.00;0.00;0.00;14.00
2.32;0.00;45.62;0.00;0.00;0.00;12.52;0.00;0.00;0.00;14.00
2.32;0.00;43.18;0.00;0.00;0.00;10.08;0.00;0.00;0.00;14.00
2.32;0.00;40.75;0.00;0.00;0.00;7.63;0.00;0.00;0.00;14.00
1.36;0.00;39.31;0.00;0.00;0.00;6.20;0.00;0.00;0.00;14.00
0.00;3.70;39.90;0.59;0.00;0.62;6.20;0.00;0.00;0.00;1.00
0.00;3.70;40.49;0.59;0.00;0.62;6.20;0.00;0.00;0.00;1.00
0.00;3.70;41.07;0.59;0.00;0.62;6.20;0.00;0.00;0.00;1.00
0.00;3.70;41.66;0.59;0.00;0.62;6.20;0.00;0.00;0.00;1.00
0.00;3.70;42.24;0.59;0.00;0.62;6.20;0.00;0.00;0.00;1.00
0.00;3.70;42.83;0.59;0.00;0.62;6.20;0.00;0.00;0.00;1.00
0.00;3.70;43.42;0.59;0.00;0.62;6.20;0.00;0.00;0.00;1.00
0.00;3.70;44.00;0.59;0.00;0.62;6.20;0.00;0.00;0.00;1.00
0.00;3.70;44.59;0.59;0.00;0.62;6.20;0.00;0.00;0.00;1.00
0.00;3.70;45.17;0.59;0.00;0.62;6.20;0.00;0.00;0.00;1.00
0.00;3.70;45.76;0.59;0.00;0.62;6.20;0.00;0.00;0.00;1.00
0.00;3.70;46.34;0.59;0.00;0.62;6.20;0.00;0.00;0.00;1.00
0.00;3.70;46.93;0.59;0.00;0.62;6.20;0.00;0.00;0.00;1.00
0.00;3.70;47.52;0.59;0.00;0.62;6.20;0.00;0.00;0.00;1.00
0.00;3.70;48.10;0.59;0.00;0.62;6.20;0.00;0.00;0.00;1.00
0.00;3.70;48.69;0.59;0.00;0.62;6.20;0.00;0.00;0.00;1.00
0.00;3.70;49.27;0.59;0.00;0.62;6.20;0.00;0.00;0.00;1.00
0.00;3.70;49.86;0.59;0.00;0.62;6.20;0.00;0.00;0.00;1.00
0.00;3.70;50.45;0.59;0.00;0.62;6.20;0.00;0.00;0.00;1.00
0.00;3.70;51.03;0.59;0.00;0.62;6.20;0.00;0.00;0.00;1.00
0.00;3.70;51.62;0.59;0.00;0.62;6.20;0.00;0.00;0.00;1.00
0.00;3.70;52.20;0.59;0.00;0.62;6.20;0.00;0.00;0.00;1.00
0.00;3.70;52.79;0.59;0.00;0.62;6.20;0.00;0.00;0.00;1.00
0.00;3.70;53.37;0.59;0.00;0.62;6.20;0.00;0.00;0.00;1.00
0.00;3.70;53.96;0.59;0.00;0.62;6.20;0.00;0.00;0.00;1.00
0.00;3.70;54.55;0.59;0.00;0.62;6.20;0.00;0.00;0.00;1.00
0.00;3.70;55.13;0.59;0.00;0.62;6.20;0.00;0.00;0.00;1.00
0.00;3.70;55.72;0.59;0.00;0.62;6.20;0.00;0.00;0.00;1.00
0.00;3.70;55.80;0.08;0.00;0.09;6.20;0.00;0.00;0.00;1.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;1.00
0.00;3.70;55.80;0.00;0.00;0.00;6.70;0.50;0.00;0.53;1.00
0.00;3.70;55.80;0.00;0.00;0.00;7.29;0.59;0.00;0.62;8.00
0.00;3.70;55.80;0.00;0.00;0.00;7.87;0.59;0.62;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;8.46;0.59;0.62;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;9.04;0.59;0.62;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;9.63;0.59;0.62;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;10.22;0.59;0.62;0.00;1.00
0.00;3.70;55.80;0.00;0.00;0.00;10.80;0.59;0.00;0.62;1.00
0.00;3.70;55.80;0.00;0.00;0.00;11.39;0.59;0.00;0.62;1.00
0.00;3.70;55.80;0.00;0.00;0.00;11.97;0.59;0.00;0.62;1.00
0.00;3.70;55.80;0.00;0.00;0.00;12.56;0.59;0.00;0.62;1.00
0.00;3.70;55.80;0.00;0.00;0.00;13.14;0.59;0.00;0.62;1.00
0.00;3.70;55.80;0.00;0.00;0.00;13.73;0.59;0.00;0.62;1.00
0.00;3.70;55.80;0.00;0.00;0.00;14.32;0.59;0.00;0.62;1.00
0.00;3.70;55.80;0.00;0.00;0.00;14.90;0.59;0.00;0.62;1.00
0.00;3.70;55.80;0.00;0.00;0.00;15.49;0.59;0.00;0.62;1.00
0.00;3.70;55.80;0.00;0.00;0.00;16.07;0.59;0.00;0.62;1.00
0.00;3.70;55.80;0.00;0.00;0.00;16.66;0.59;0.00;0.62;1.00
0.00;3.70;55.80;0.00;0.00;0.00;17.25;0.59;0.00;0.62;1.00
0.00;3.70;55.80;0.00;0.00;0.00;17.83;0.59;0.00;0.62;1.00
0.00;3.70;55.80;0.00;0.00;0.00;18.42;0.59;0.00;0.62;1.00
0.00;3.70;55.80;0.00;0.00;0.00;19.00;0.59;0.00;0.62;1.00
0.00;3.70;55.80;0.00;0.00;0.00;19.59;0.59;0.00;0.62;1.00
0.00;3.70;55.80;0.00;0.00;0.00;20.17;0.59;0.00;0.62;1.00
0.00;3.70;55.80;0.00;0.00;0.00;20.76;0.59;0.00;0.62;1.00
0.29;0.00;55.50;0.00;0.00;0.00;20.46;0.00;0.00;0.00;14.00
1.14;0.00;54.29;0.00;0.00;0.00;19.25;0.00;0.00;0.00;14.00
1.14;0.00;53.09;0.00;0.00;0.00;18.05;0.00;0.00;0.00;14.00
1.14;0.00;51.89;0.00;0.00;0.00;16.84;0.00;0.00;0.00;14.00
1.14;0.00;50.69;0.00;0.00;0.00;15.64;0.00;0.00;0.00;14.00
1.14;0.00;49.49;0.00;0.00;0.00;14.43;0.00;0.00;0.00;14.00
1.14;0.00;48.28;0.00;0.00;0.00;13.23;0.00;0.00;0.00;14.00
1.14;0.00;47.08;0.00;0.00;0.00;12.02;0.00;0.00;0.00;14.00
1.14;0.00;45.88;0.00;0.00;0.00;10.82;0.00;0.00;0.00;14.00
1.14;0.00;44.68;0.00;0.00;0.00;9.61;0.00;0.00;0.00;14.00
1.14;0.00;43.48;0.00;0.00;0.00;8.41;0.00;0.00;0.00;14.00
1.14;0.00;42.28;0.00;0.00;0.00;7.20;0.00;0.00;0.00;14.00
0.95;0.00;41.28;0.00;0.00;0.00;6.20;0.00;0.00;0.00;14.00
0.00;3.70;41.86;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;42.45;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;43.03;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;43.62;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;44.21;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;44.79;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;45.38;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;45.96;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;46.55;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;47.13;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;47.72;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;48.31;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;48.89;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;49.48;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;50.06;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;50.65;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;51.24;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;51.82;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;52.41;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;52.99;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;53.58;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;54.16;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;54.75;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.34;0.59;0.62;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.46;0.49;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.20;0.00;0.00;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;6.77;0.57;0.60;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;7.36;0.59;0.62;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;7.95;0.59;0.62;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;8.53;0.59;0.62;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;9.12;0.59;0.62;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;9.70;0.59;0.62;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;10.29;0.59;0.62;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;10.88;0.59;0.62;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;11.46;0.59;0.62;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;12.05;0.59;0.62;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;12.63;0.59;0.62;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;13.22;0.59;0.62;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;13.80;0.59;0.62;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;14.39;0.59;0.62;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;14.98;0.59;0.62;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;15.56;0.59;0.62;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;16.15;0.59;0.62;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;16.73;0.59;0.62;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;17.32;0.59;0.62;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;17.91;0.59;0.62;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;18.49;0.59;0.62;0.00;8.00
0.00;3.70;55.80;0.00;0.00;0.00;19.08;0.59;0.62;0.00;8.00
